업종명,업소명,소재지(도로명),소재지전화,관할기관,기준일자
건강기능식품일반판매업,거신통상,경기도 구리시 갈매순환로 10  2007동 102호 (갈매동  갈매더샵나인힐스),,구리시청,2021-05-07
건강기능식품일반판매업,정관장 롯데구리점,경기도 구리시 경춘로 261 (인창동  롯데쇼핑 지하1층), 031- 568-2304,구리시청,2021-05-07
건강기능식품일반판매업,빅스타플러스,경기도 구리시 경춘북로 252  801동 13층 1302호 (갈매동  갈매역아이파크),070 -8899-0730,구리시청,2021-05-07
건강기능식품일반판매업,아름다운사람들,경기도 구리시 이문안로 51 (교문동),,구리시청,2021-05-07
건강기능식품일반판매업,백옥생구리중앙지사,경기도 구리시 응달말로 51 (인창동 202호),,구리시청,2021-05-07
건강기능식품일반판매업,구리인창열정,경기도 구리시 동구릉로 103-1  3층 (인창동),,구리시청,2021-05-07
건강기능식품일반판매업,잘나가는 한의원,경기도 구리시 경춘로 253  다우스퀘어 405호 (인창동),031 -566 -1075,구리시청,2021-05-07
건강기능식품일반판매업,카디아,경기도 구리시 동구릉로148번길 24-26  B01호 (인창동),,구리시청,2021-05-07
건강기능식품일반판매업,한일메디칼,경기도 구리시 경춘로 171 (교문동  한일메디칼 내(1층)),031 -515 -6481,구리시청,2021-05-07
건강기능식품일반판매업,힐링버그,경기도 구리시 원수택로 20  101동 607호 (수택동  쌍용아파트),,구리시청,2021-05-07
건강기능식품일반판매업,다온,경기도 구리시 체육관로 66  103동 413호 (수택동  대림한숲아파트),,구리시청,2021-05-07
건강기능식품일반판매업,리더스,경기도 구리시 아차산로 163-17 (아천동),,구리시청,2021-05-07
건강기능식품일반판매업,빛나리상사,경기도 구리시 장자대로 66 (교문동 동양@ 201-602),031 -554 -1857,구리시청,2021-05-07
건강기능식품일반판매업,아이러브핏,경기도 구리시 장자대로1번길 60  지층 (교문동),,구리시청,2021-05-07
건강기능식품일반판매업,비타민,경기도 구리시 이문안로 128  새롬프라자9차 205호 (토평동),,구리시청,2021-05-07
건강기능식품일반판매업,(주)골든아이인터내셔널,경기도 구리시 경춘로 192 (수택동 대산빌딩 8층),,구리시청,2021-05-07
건강기능식품일반판매업,비엔클릭,경기도 구리시 갈매중앙로 132  211동 503호 (갈매동  LH이스트힐),,구리시청,2021-05-07
건강기능식품일반판매업,남가네 설악추어탕,경기도 구리시 벌말로 70  설악추어탕 (토평동),031 -555 -7111,구리시청,2021-05-07
건강기능식품일반판매업,리틀프랜즈,경기도 구리시 동구릉로238번길 20  한진아파트 102동 203호 (인창동),02  -495 -7676,구리시청,2021-05-07
건강기능식품일반판매업,천연허브나라,경기도 구리시 장자호수길 125  107동 101호 (토평동  토평마을e편한세상아파트),,구리시청,2021-05-07
건강기능식품일반판매업,휴엠씨의원,경기도 구리시 체육관로80번길 9  2층 (수택동),,구리시청,2021-05-07
건강기능식품일반판매업,진이네,경기도 구리시 검배로59번길 10-17 (수택동 (1층)),070 -4234-8393,구리시청,2021-05-07
건강기능식품일반판매업,임군마켓,경기도 구리시 체육관로113번길 45  104동 5층 502호 (교문동  두산아파트),,구리시청,2021-05-07
건강기능식품일반판매업,프리크(FREAK),경기도 구리시 건원대로76번길 134  407동 807호 (인창동  인창4단지주공아파트),,구리시청,2021-05-07
건강기능식품일반판매업,소망(HOPE),경기도 구리시 체육관로113번길 45  106동 206호 (교문동  두산아파트),,구리시청,2021-05-07
건강기능식품일반판매업,(주) 다빈치바이씨클,경기도 구리시 검배로 109  디앤디빌딩 4층 (수택동),,구리시청,2021-05-07
건강기능식품일반판매업,주식회사 청년유통,경기도 구리시 안골로 49  용덕빌딩 703-8호 (교문동),,구리시청,2021-05-07
건강기능식품일반판매업,굿라이프,경기도 구리시 장자대로13번길 7-22  B102호 (교문동),,구리시청,2021-05-07
건강기능식품일반판매업,양구백토저온체험방,경기도 구리시 장자대로1번길 12  1층 (교문동),031 -5518-118,구리시청,2021-05-07
건강기능식품일반판매업,비너스뷰티,경기도 구리시 건원대로99번길 112  103동 703호 (인창동  동문굿모닝힐),,구리시청,2021-05-07
건강기능식품일반판매업,한마루흑삼,경기도 구리시 장자대로86번길 14-15 (수택동 금호프라자2차 109호),,구리시청,2021-05-07
건강기능식품일반판매업,와라와라몰,경기도 구리시 동구릉로6번길 47  원일아파트 5동 506호 (교문동),,구리시청,2021-05-07
건강기능식품일반판매업,굿앤모아,경기도 구리시 담터길 54  나동 1층 (갈매동),070 -7563-7745,구리시청,2021-05-07
건강기능식품일반판매업,주영유통,경기도 구리시 건원대로34번길 17 (인창동 세신종합상가 323호),    - 551-6679,구리시청,2021-05-07
건강기능식품일반판매업,다이어트클락,경기도 구리시 동구릉로85번길 63  403동 1305호 (인창동 삼성아파트),070 -8806-1335,구리시청,2021-05-07
건강기능식품일반판매업,건강하우스,경기도 구리시 건원대로99번길 83  4층 403호 (인창동),031 -567 -5582,구리시청,2021-05-07
건강기능식품일반판매업,(주)제이무역상사,경기도 구리시 검배로 36  현주Ifriend빌딩 1401호 (수택동),,구리시청,2021-05-07
건강기능식품일반판매업,웰빙화장품,경기도 구리시 장자대로37번길 24 (교문동),,구리시청,2021-05-07
건강기능식품일반판매업,아리따움 구리돌다리스타점,경기도 구리시 경춘로 212  1층 (수택동),  02- 838-2080,구리시청,2021-05-07
건강기능식품일반판매업,H-muse,경기도 구리시 갈매중앙로 25  606동 505호 (갈매동  갈매6단지),,구리시청,2021-05-07
건강기능식품일반판매업,엠에스플랜,경기도 구리시 건원대로 83  현산빌딩 502호 (인창동),,구리시청,2021-05-07
건강기능식품일반판매업,(주)쿱스토어 수택점,경기도 구리시 장자대로86번길 32  1층 (수택동),031 -555 -2388,구리시청,2021-05-07
건강기능식품일반판매업,(주)고려한백,경기도 구리시 건원대로34번길 27  10층 1003호 (인창동  세신인창종합상가),,구리시청,2021-05-07
건강기능식품일반판매업,세종시스템,경기도 구리시 이문안로 6  7층 (교문동),,구리시청,2021-05-07
건강기능식품일반판매업,초목애,경기도 구리시 안골로20번길 76-6  2층 (교문동),,구리시청,2021-05-07
건강기능식품일반판매업,일맥 한의원,경기도 구리시 경춘로 249 (인창동 동원빌딩 801호),031 -553 -1175,구리시청,2021-05-07
건강기능식품일반판매업,탐스,경기도 구리시 검배로93번길 50-4  301호 (수택동  청림하이츠빌라),,구리시청,2021-05-07
건강기능식품일반판매업,경희 함약국,경기도 구리시 동구릉로6번길 13-1  대원빌딩 103호 (교문동),,구리시청,2021-05-07
건강기능식품일반판매업,액티브포인트(Active Point),경기도 구리시 경춘북로 252  803동 1303호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
건강기능식품일반판매업,(주)디자인원헬스,경기도 구리시 동구릉로460번길 44  1층 (사노동),,구리시청,2021-05-07
건강기능식품일반판매업,따옴표,경기도 구리시 경춘로276번길 12-5  202호 (수택동),,구리시청,2021-05-07
건강기능식품일반판매업,(주)제이케이팜,경기도 구리시 갈매순환로 7  에이스프라자 5층 (갈매동),,구리시청,2021-05-07
건강기능식품일반판매업,세현의료기구리점,경기도 구리시 체육관로80번길 35 (수택동 (4층)),031 -5586-342,구리시청,2021-05-07
건강기능식품일반판매업,이롬황성주생식구리중앙,경기도 구리시 경춘로 156 (교문동 (3층)), 031- 558-4646,구리시청,2021-05-07
건강기능식품일반판매업,GNC롯데백화점 구리점,경기도 구리시 경춘로 261 (인창동  롯데쇼핑 지하1층), 031- 550-7874,구리시청,2021-05-07
건강기능식품일반판매업,조이플라자,경기도 구리시 안골로64번길 10  107동 1202호 (수택동  e편한세상 수택 센트럴파크),,구리시청,2021-05-07
건강기능식품일반판매업,아름아트,경기도 구리시 아차산로500번길 26-4  203호 (교문동  한인아파트),,구리시청,2021-05-07
건강기능식품일반판매업,건국우유구리대리점,경기도 구리시 원수택로11번길 28  건국우유 1층 (수택동),,구리시청,2021-05-07
건강기능식품일반판매업,쉬즈모아건강식품,경기도 구리시 검배로 19  4층 (수택동),031 -553 -8866,구리시청,2021-05-07
건강기능식품일반판매업,초록마을 토평점,경기도 구리시 체육관로80번길 24 (수택동 102호),031 -553 -6227,구리시청,2021-05-07
건강기능식품일반판매업,3H구리센터,경기도 구리시 건원대로34번길 17  금영빌딩 3층 301호 (인창동),,구리시청,2021-05-07
건강기능식품일반판매업,신우,경기도 구리시 갈매중앙로 132  210동 903호 (갈매동),,구리시청,2021-05-07
건강기능식품일반판매업,(주)그린라이프,경기도 구리시 산마루로10번길 83 (갈매동),031 -528 -1508,구리시청,2021-05-07
건강기능식품일반판매업,네이처스비타민샵,경기도 구리시 경춘로 261 (인창동 롯데백화점 지하1층 식품관내),,구리시청,2021-05-07
건강기능식품일반판매업,이은주 건강기능식품,경기도 구리시 체육관로80번길 41 (수택동 신안빌딩 2층),,구리시청,2021-05-07
건강기능식품일반판매업,드림바이오,경기도 구리시 건원대로76번길 134  415동 1402호 (인창동  인창4단지주공아파트),,구리시청,2021-05-07
건강기능식품일반판매업,씨제이올리브영(주) 구리역점,경기도 구리시 경춘로 247 (인창동 상에이비씨마트빌딩1층),031 -564 -5290,구리시청,2021-05-07
건강기능식품일반판매업,ZIP컴퍼니(젯아이피),경기도 구리시 건원대로34번길 27  세신인창종합상가 615호 (인창동),,구리시청,2021-05-07
건강기능식품일반판매업,치폴트,경기도 구리시 검배로 55  904호 (수택동),,구리시청,2021-05-07
건강기능식품일반판매업,루라브(Lulav),경기도 구리시 한다리길23번길 21  401호 (교문동),,구리시청,2021-05-07
건강기능식품일반판매업,주식회사 더좋은,경기도 구리시 경춘로 163  구리노블하임오피스텔 1층 (교문동),070 -7456-5078,구리시청,2021-05-07
건강기능식품일반판매업,킹스맘,경기도 구리시 건원대로 42  삼원골드프라자 501호 (인창동),,구리시청,2021-05-07
건강기능식품일반판매업,매직박스,경기도 구리시 원수택로12번길 21-4  해법수학 1층 (수택동),,구리시청,2021-05-07
건강기능식품일반판매업,씽킹빅,경기도 구리시 동구릉로 197 (인창동),,구리시청,2021-05-07
건강기능식품일반판매업,승짱 seungzzang,경기도 구리시 동구릉로148번길 15  207동 501호 (인창동  원일가대라곡아파트),,구리시청,2021-05-07
건강기능식품일반판매업,캠핑노트,경기도 구리시 갈매순환로126번길 28-8  101호 (갈매동),,구리시청,2021-05-07
건강기능식품일반판매업,에치와이 구리점,경기도 구리시 수택천로33번길 25  1층 (수택동),031 -556 -4683,구리시청,2021-05-07
건강기능식품일반판매업,100세동안 구리점,경기도 구리시 검배로 49 (수택동 (1층)),031 -515 -4807,구리시청,2021-05-07
건강기능식품일반판매업,조은허브,경기도 구리시 동구릉로85번길 76 (인창동  삼성(아) 502-503),,구리시청,2021-05-07
건강기능식품일반판매업,투엔더,경기도 구리시 건원대로33번길 9  101동 1204호 (인창동  e편한세상인창어반포레),,구리시청,2021-05-07
건강기능식품일반판매업,LG생활건강 롯데마트구리점,경기도 구리시 동구릉로136번길 57 (인창동  롯데마트 내),031 -564 -2996,구리시청,2021-05-07
건강기능식품일반판매업,동양메디컬,경기도 구리시 검배로72번길 11-14  민영학원 지층 (수택동),,구리시청,2021-05-07
건강기능식품일반판매업,한국암웨이,경기도 구리시 체육관로 59 (교문동), 031- 552-3645,구리시청,2021-05-07
건강기능식품일반판매업,GS25 수택서현점,경기도 구리시 안골로 95 (수택동  1층),031 -551 -3459,구리시청,2021-05-07
건강기능식품일반판매업,월드코머스,경기도 구리시 검배로93번길 51 (수택동  1층),  02- 744-8022,구리시청,2021-05-07
