구,업종명,사업장명,영업상태,인허가일자,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적(㎡),소재지전체주소,도로명전체주소,데이터기준일자
중원구,일반음식점,한성 매운순대 가(家),영업중,2005-04-19,-,-,-,-,193.32,경기도 성남시 중원구 성남동 4105번지 (202호),"경기도 성남시 중원구 둔촌대로 101, 202호 (성남동)",2021-03-31
중원구,일반음식점,섬말갈매기살,영업중,2005-04-20,-,-,-,-,74.67,경기도 성남시 중원구 금광동 4723번지 (1층),"경기도 성남시 중원구 산성대로454번길 2, 1층 (금광동)",2021-03-31
분당구,일반음식점,야미가,영업중,2008-08-13,-,-,-,-,43.2,경기도 성남시 분당구 정자동 54-1번지 판교시장 1층 110호,"경기도 성남시 분당구 내정로113번길 4 (정자동, 판교시장 1층 110호)",2021-03-31
수정구,일반음식점,주식회사 장수골화로구이,영업중,2008-08-14,-,-,-,-,388.44,"경기도 성남시 수정구 단대동 69-2번지 1,2,3층","경기도 성남시 수정구 산성대로 473, 1,2,3층 (단대동)",2021-03-31
중원구,일반음식점,어머니맛나부페1,영업중,2008-06-20,-,-,-,-,28.83,경기도 성남시 중원구 상대원동 5442-1번지 크란츠테크노 212호,"경기도 성남시 중원구 둔촌대로 388, 212호 (상대원동, 크란츠테크노)",2021-03-31
중원구,일반음식점,지금보고싶다,영업중,2008-11-14,-,-,-,-,108.67,경기도 성남시 중원구 성남동 3235번지 2층,"경기도 성남시 중원구 성남대로1148번길 13, 2층 (성남동)",2021-03-31
중원구,일반음식점,펀비어킹 모란역점,영업중,2008-11-14,-,-,-,-,109.34,경기도 성남시 중원구 성남동 3235번지 2층,"경기도 성남시 중원구 성남대로1148번길 13, 2층 (성남동)",2021-03-31
수정구,일반음식점,요리코,영업중,2008-11-17,-,-,-,-,53.2,경기도 성남시 수정구 신흥동 6947번지 외1필지 에드모스B/D 101호,"경기도 성남시 수정구 산성대로 207, 1층 101호 (신흥동, 에드모스B/D)",2021-03-31
중원구,일반음식점,스테이크스톤,영업중,2018-05-10,-,-,-,-,41.07,경기도 성남시 중원구 성남동 3506번지 1층일부,"경기도 성남시 중원구 둔촌대로101번길 14, 일부1층 (성남동)",2021-03-31
수정구,일반음식점,더 제루(THE JERU),영업중,2018-05-10,-,-,-,-,54.73,경기도 성남시 수정구 창곡동 554-4 1층 일부호,"경기도 성남시 수정구 위례서일로3길 7-15, 1층 일부호 (창곡동)",2021-03-31
분당구,일반음식점,숙성돼지2 별관,영업중,2018-05-10,-,-,-,-,62.04,경기도 성남시 분당구 정자동 157-4 1층 일부,"경기도 성남시 분당구 성남대로331번길 9-9, 1(일부)층 (정자동)",2021-03-31
분당구,일반음식점,숙성돼지 분당본점,영업중,2018-05-10,-,-,-,-,126.36,경기도 성남시 분당구 정자동 157-4 1층 일부,"경기도 성남시 분당구 성남대로331번길 9-9, 1(일부)층 (정자동)",2021-03-31
분당구,일반음식점,석관동 떡볶이 이천일아울렛분당점,영업중,2014-09-12,-,-,-,-,20.19,경기도 성남시 분당구 구미동 11-4번지 2001아울렛 지하2층 B201호 일부,"경기도 성남시 분당구 미금일로154번길 20, 2001아울렛 지하2층 B201(일부)호 (구미동)",2021-03-31
분당구,일반음식점,하이드파크 다이닝,영업중,2018-07-27,-,-,-,-,174.2,"경기도 성남시 분당구 서현동 78-3번지 서현동 머지 근생 주건축물제1동, 1층","경기도 성남시 분당구 서현로257번길 8, 서현동 머지 근생 주건축물제1동 1층 (서현동)",2021-03-31
수정구,일반음식점,정스테이블,영업중,2018-07-30,-,-,-,-,29.29,"경기도 성남시 수정구 창곡동 565번지 위례역 푸르지오 4단지, 근린생활시설2동 1층 4A122호","경기도 성남시 수정구 위례광장로 36, 근린생활시설2동 1층 4A122호 (창곡동, 위례역 푸르지오 4단지)",2021-03-31
수정구,일반음식점,리틀하이레스토랑 위례점,영업중,2018-07-30,-,-,-,-,73.7,"경기도 성남시 수정구 창곡동 509번지 위례중앙역 중앙타워, 9층 909호, 910호 일부","경기도 성남시 수정구 위례광장로 300, 위례중앙역 중앙타워 9층 909호,910일부호 (창곡동)",2021-03-31
수정구,일반음식점,쩡이순대국,영업중,2018-07-31,-,-,-,-,120.33,"경기도 성남시 수정구 태평동 5112번지 덕영빌딩,1층(일부)","경기도 성남시 수정구 성남대로 1322, 덕영빌딩 1층 일부호 (태평동)",2021-03-31
분당구,일반음식점,하루인,영업중,2018-07-31,-,-,-,-,280.4,경기도 성남시 분당구 정자동 157-4 2층 일부(203호),"경기도 성남시 분당구 성남대로331번길 9-9, 2(일부)층 203호 (정자동)",2021-03-31
분당구,일반음식점,숙성고 오도시,영업중,2018-07-31,-,-,-,-,270.93,경기도 성남시 분당구 수내동 12-2번지 MSC집배송센타 2층,"경기도 성남시 분당구 황새울로240번길 10-3, MSC집배송센타 2층 (수내동)",2021-03-31
수정구,일반음식점,프렌즈골프앤펍(Golf&Pub),영업중,2018-08-30,-,-,-,-,15.92,"경기도 성남시 수정구 창곡동 509 위례중앙역 중앙타워, 9층 912호 일부","경기도 성남시 수정구 위례광장로 300, 위례중앙역 중앙타워 9층 912 일부호 (창곡동)",2021-03-31
분당구,일반음식점,소공원,영업중,2018-08-30,-,-,-,-,103.11,경기도 성남시 분당구 수내동 14번지 롯데백화점 3층(일부),"경기도 성남시 분당구 황새울로200번길 45, 롯데백화점 3(일부)층 (수내동)",2021-03-31
수정구,일반음식점,행복한고릴라수제핫도그,영업중,2018-08-31,-,-,-,-,20.9,"경기도 성남시 수정구 태평동 7340-5번지 동우빌딩, 1층 일부","경기도 성남시 수정구 수정로 219-1, 동우빌딩 1(일부)층 (태평동)",2021-03-31
분당구,일반음식점,노랑통닭,영업중,2018-08-03,-,-,-,-,52.99,경기도 성남시 분당구 구미동 182번지 분당대맥주차빌딩 1층 109호,"경기도 성남시 분당구 구미로9번길 25, 분당대맥주차빌딩 1층 109호 (구미동)",2021-03-31
중원구,일반음식점,성남시장례협동조합,영업중,2018-08-06,-,-,-,-,157.5,경기도 성남시 중원구 갈현동 122 1층일부,"경기도 성남시 중원구 순암로 800, 일부1층 (갈현동)",2021-03-31
분당구,일반음식점,YC푸드,영업중,2018-08-06,-,-,-,-,34.79,경기도 성남시 분당구 야탑동 274-3 일심조합상가 지상1층 7(107호),"경기도 성남시 분당구 벌말로 33, 일심조합상가 지상1층 7(107호)호 (야탑동)",2021-03-31
수정구,일반음식점,강릉엄지네꼬막집위례점,영업중,2018-08-07,-,-,-,-,71.56,"경기도 성남시 수정구 창곡동 507 위례 보미리즌빌, 2층 201호, 202호","경기도 성남시 수정구 위례광장로 82, 2층 201호, 202호 (창곡동, 위례 보미리즌빌)",2021-03-31
수정구,일반음식점,천사음식점,영업중,2018-08-07,-,-,-,-,91.85,경기도 성남시 수정구 양지동 231번지 2층,"경기도 성남시 수정구 산성대로 531, 2층 (양지동)",2021-03-31
수정구,일반음식점,또봉이통닭(성남위례점),영업중,2018-08-08,-,-,-,-,41.25,"경기도 성남시 수정구 창곡동 519번지 위례 센트럴 푸르지오, 1층 5417동 103호","경기도 성남시 수정구 위례순환로 211, 5417동 1층 103호 (창곡동, 위례 센트럴 푸르지오)",2021-03-31
분당구,일반음식점,소마(SOMA),영업중,2018-08-08,-,-,-,-,62.4,경기도 성남시 분당구 삼평동 670 유스페이스1 3층 326호,"경기도 성남시 분당구 대왕판교로 660, 유스페이스1 3층 326호 (삼평동)",2021-03-31
분당구,일반음식점,레이니몬(RanyMon),영업중,2018-08-08,-,-,-,-,57.77,경기도 성남시 분당구 운중동 1022번지 1층 일부,"경기도 성남시 분당구 운중로166번길 4-5, 1(일부)층 (운중동)",2021-03-31
분당구,일반음식점,코다리와비빔밥,영업중,2018-08-08,-,-,-,-,72.66,경기도 성남시 분당구 구미동 53-5번지 1층,"경기도 성남시 분당구 미금일로86번길 13, 1층 (구미동)",2021-03-31
중원구,일반음식점,홍짜장,영업중,2018-08-08,-,-,-,-,35.14,"경기도 성남시 중원구 성남동 1404번지 성남 센트럴 푸르지오 시티, 1층 115호","경기도 성남시 중원구 광명로 89, 성남 센트럴 푸르지오 시티 1층 115호 (성남동)",2021-03-31
분당구,일반음식점,강남교자 이천일아울렛 분당점,영업중,2018-08-16,-,-,-,-,26.66,경기도 성남시 분당구 구미동 11-4번지 2001아울렛 지하2층(일부),"경기도 성남시 분당구 미금일로154번길 20, 2001아울렛 지하2층 (구미동)",2021-03-31
분당구,일반음식점,나물그램,영업중,2018-08-16,-,-,-,-,43.4,경기도 성남시 분당구 운중동 922번지 산운마을 상가동 1층 102호,"경기도 성남시 분당구 판교원로 68, 1층 102호 (운중동, 산운마을11단지아파트)",2021-03-31
분당구,일반음식점,샐러드박스 판교 H 스퀘어점,영업중,2018-08-17,-,-,-,-,75.6,경기도 성남시 분당구 삼평동 680번지 에이치스퀘어 에스동,"경기도 성남시 분당구 판교역로 231, 에이치스퀘어 에스동 지하1층 B106호 (삼평동)",2021-03-31
중원구,일반음식점,식물원,영업중,2018-08-17,-,-,-,-,59.32,경기도 성남시 중원구 성남동 4904번지 1층 일부,"경기도 성남시 중원구 둔촌대로64번길 4-9, 일부 1층 (성남동)",2021-03-31
분당구,일반음식점,우영관,영업중,2018-08-08,-,-,-,-,197.4,경기도 성남시 분당구 백현동 535번지 alpahdom tower4 주건축물제1동 2층 일부,"경기도 성남시 분당구 분당내곡로 117, alpahdom tower4 주건축물제1동 2(일부)층 (백현동)",2021-03-31
