시군명,시설명,채수및검사일자,검사기관명,PH(5.8~8.6),탁도(4NTU이하),대장균(200개체수/100MmL미만),유리잔류염소(0.4~4.0mg/L),초과원인및조치사항,소재지지번주소,소재지도로명주소,소재지우편번호,위도,경도
의정부시,장암더샵포레스트 아파트,2020-08-06,경기도 의정부시,-,-,-,-,,경기도 의정부시 장암동 0,경기도 의정부시 장곡로226번길 83,11722,,
의정부시,중랑천어린이공원 바닥분수,2018-07-23,㈜워트랩생활연구원,6.9,2.34,0,0.42,,경기도 의정부시 호원동 467-10(도로명주소 없음),,11715,37.7018209691,127.0480126907
의정부시,중랑천어린이공원 바닥분수,2018-07-12,㈜워트랩생활연구원,7.6,0.5,0,0.46,,경기도 의정부시 호원동 467-10(도로명주소 없음),,11715,37.7018209691,127.0480126907
의정부시,"추동웰빙공원 바닥분수, 조합놀이대",2018-07-23,㈜워트랩생활연구원,7.4,0.62,0,0.58,,경기도 의정부시 신곡동 127-3,경기도 의정부시 금신로 255,11747,37.7413725882,127.0682655668
의정부시,평화어린이공원 바닥분수,2018-07-23,㈜워트랩생활연구원,7.2,1.24,0,1.3,,경기도 의정부시 민락동 692-5(도로명주소 없음),,11805,37.7408233562,127.0947564348
의정부시,평화어린이공원 바닥분수,2018-07-12,㈜워트랩생활연구원,7.5,0.2,0,0.84,,경기도 의정부시 민락동 692-5(도로명주소 없음),,11805,37.7408233562,127.0947564348
의정부시,희망어린이공원 바닥분수,2018-07-23,㈜워트랩생활연구원,7.3,1.38,0,0.82,,경기도 의정부시 가능로152번길 20(의정부동),경기도 의정부시 가능로152번길 20,11690,37.7457067828,127.0477102835
의정부시,희망어린이공원 바닥분수,2018-07-12,㈜워트랩생활연구원,7.6,0.44,0,0.79,,경기도 의정부시 가능로152번길 20(의정부동),경기도 의정부시 가능로152번길 20,11690,37.7457067828,127.0477102835
이천시,이천시 농업테마공원 물놀이장,2018-07-17,한경대학교,7.0,0.31,2,0.7,해당사항 없음,경기도 이천시 모가면 공원로 48,경기도 이천시 모가면 공원로 48,17406,37.1775299688,127.4454094452
이천시,이천시 농업테마공원 물놀이장,2018-07-03,한경대학교,7.0,0.24,0,1.1,해당사항 없음,경기도 이천시 모가면 공원로 48,경기도 이천시 모가면 공원로 48,17406,37.1775299688,127.4454094452
이천시,이천시 농업테마공원 바닥분수,2018-07-17,한경대학교,7.1,0.20,52,0.9,해당사항 없음,경기도 이천시 모가면 공원로 48,경기도 이천시 모가면 공원로 48,17406,37.1775299688,127.4454094452
이천시,이천시 농업테마공원 바닥분수,2018-07-03,한경대학교,6.9,0.18,4,0.9,해당사항 없음,경기도 이천시 모가면 공원로 48,경기도 이천시 모가면 공원로 48,17406,37.1775299688,127.4454094452
이천시,이천시 농업테마공원 바닥분수,2018-06-19,한경대학교,6.5,0.19,0,0.4,해당사항 없음,경기도 이천시 모가면 공원로 48,경기도 이천시 모가면 공원로 48,17406,37.1775299688,127.4454094452
이천시,이천시 수변공원 바닥분수,2018-07-23,㈜한국물환경연구원,7.6,0.30,<2.0,,해당사항 없음,경기도 이천시 경충대로 2422번길 17,경기도 이천시 경충대로2422번길 17,17378,37.2681628817,127.4600429476
이천시,이천시 수변공원 바닥분수,2018-07-11,㈜한국물환경연구원,7.5,0.15,<2.0,,해당사항 없음,경기도 이천시 경충대로 2422번길 17,경기도 이천시 경충대로2422번길 17,17378,37.2681628817,127.4600429476
이천시,이천시 수변공원 바닥분수,2018-06-27,㈜한국물환경연구원,7.8,0.23,<2.0,,해당사항 없음,경기도 이천시 경충대로 2422번길 17,경기도 이천시 경충대로2422번길 17,17378,37.2681628817,127.4600429476
이천시,이천시 증포3지구 제1공원,2018-07-23,㈜한국물환경연구원,7.7,0.26,<2.0,,해당사항 없음,경기도 이천시 창전동 산 2-1,,,37.2816010818,127.4519378725
이천시,이천시 증포3지구 제1공원,2018-07-11,㈜한국물환경연구원,7.6,0.21,5,,해당사항 없음,경기도 이천시 창전동 산 2-1,,,37.2816010818,127.4519378725
이천시,이천시 증포3지구 제1공원,2018-06-27,㈜한국물환경연구원,7.9,0.86,49,,해당사항 없음,경기도 이천시 창전동 산 2-1,,,37.2816010818,127.4519378725
이천시,이천온천 야외 족욕 체험장,2018-07-23,㈜한국물환경연구원,7.0,0.74,<2.0,,해당사항 없음,경기도 이천시 증포동 493,,,37.2899393057,127.4485478748
이천시,이천온천 야외 족욕 체험장,2018-07-11,㈜한국물환경연구원,7,0.22,<2.0,,해당사항 없음,경기도 이천시 증포동 493,,,37.2899393057,127.4485478748
이천시,이천온천 야외 족욕 체험장,2018-06-27,㈜한국물환경연구원,7.6,0.51,<2.0,,해당사항 없음,경기도 이천시 증포동 493,,,37.2899393057,127.4485478748
이천시,이천온천 야외 족욕 체험장,2018-06-15,㈜한국물환경연구원,7.5,0.72,<2.0,,해당사항 없음,경기도 이천시 증포동 493,,,37.2899393057,127.4485478748
이천시,이천온천 야외 족욕 체험장,2018-05-31,㈜한국물환경연구원,7,0.49,<2.0,,해당사항 없음,경기도 이천시 증포동 493,,,37.2899393057,127.4485478748
이천시,이천온천 야외 족욕 체험장,2018-05-14,㈜한국물환경연구원,6.9,0.51,<2.0,,해당사항 없음,경기도 이천시 증포동 493,,,37.2899393057,127.4485478748
이천시,이천온천 야외 족욕 체험장,2018-04-26,㈜한국물환경연구원,7.1,0.08,<2.0,,해당사항 없음,경기도 이천시 증포동 493,,,37.2899393057,127.4485478748
이천시,이천온천 야외 족욕 체험장,2018-04-13,㈜한국물환경연구원,6.9,0.63,<2.0,,해당사항 없음,경기도 이천시 증포동 493,,,37.2899393057,127.4485478748
파주시,㈜신세계사이먼 파주점_바닥분수,2020-10-06,경기도 파주시,7.3,0.5,0,1.3,,경기도 파주시 탄현면 법흥리 1790-8,경기도 파주시 탄현면 필승로 200,10862,37.7693560552,126.6965126169
파주시,가람공원 근린2호 어린이물놀이장,2018-07-24,㈜워트랩생활환경연구원,7.6,0.12,0,0.6,,경기도 파주시 목동동 1418번지,,,37.7235112763,126.7321887844
파주시,가람공원 근린2호 어린이물놀이장,2018-07-18,㈜워트랩생활환경연구원,7.3,0.17,0,0.4,,경기도 파주시 목동동 1418번지,,,37.7235112763,126.7321887844
파주시,가람공원 근린2호 어린이물놀이장,2018-07-12,㈜워트랩생활환경연구원,7.2,0.19,0,0.6,,경기도 파주시 목동동 1418번지,,,37.7235112763,126.7321887844
파주시,가람공원 근린2호 어린이물놀이장,2018-07-04,㈜워트랩생활환경연구원,7.3,0.12,0,0.5,,경기도 파주시 목동동 1418번지,,,37.7235112763,126.7321887844
파주시,가람공원 근린2호 어린이물놀이장,2018-06-20,㈜워트랩생활환경연구원,7.4,0.25,0,0.51,,경기도 파주시 목동동 1418번지,,,37.7235112763,126.7321887844
파주시,가람공원 근린2호_어린이물놀이장,2020-09-28,경기도 파주시,,,,,,경기도 파주시 와동동 1328,경기도 파주시 시청로 50(아동동),10932,37.7599980638,126.7797838443
파주시,공릉천 물놀이장_물놀이장,2020-10-06,경기도 파주시,,,,,,경기도 파주시 교하동 1-1,경기도 파주시 시청로 50(아동동),10932,37.7599980638,126.7797838443
파주시,당동4근린공원_바닥분수,2020-09-28,경기도 파주시,,,,,,경기도 파주시 문산읍 당동리 928,경기도 파주시 시청로 50(아동동),10932,37.7599980638,126.7797838443
파주시,당동4근린공원바닥분수,2018-07-24,㈜워트랩생활환경연구원,7.6,0.16,0,0.47,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,당동4근린공원바닥분수,2018-07-18,㈜워트랩생활환경연구원,7.3,0.06,0,0.51,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,당동4근린공원바닥분수,2018-07-12,㈜워트랩생활환경연구원,7.5,0.1,0,0.44,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,당동4근린공원바닥분수,2018-07-04,㈜워트랩생활환경연구원,7.7,0.14,0,0.55,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,당동4근린공원바닥분수,2018-06-20,㈜워트랩생활환경연구원,7.7,0.39,0,0.52,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,운정건강공원 수변2호 바닥분수,2018-07-24,㈜워트랩생활환경연구원,7.5,0.17,0,0.45,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,운정건강공원 수변2호 바닥분수,2018-07-18,㈜워트랩생활환경연구원,7.4,0.32,0,0.62,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,운정건강공원 수변2호 바닥분수,2018-07-12,㈜워트랩생활환경연구원,7.3,0.3,0,0.45,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,운정건강공원 수변2호 바닥분수,2018-07-04,㈜워트랩생활환경연구원,7.2,0.15,0,0.71,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,운정건강공원 수변2호 바닥분수,2018-06-20,㈜워트랩생활환경연구원,8.1,0.55,0,0.46,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,운정건강공원 수변2호_바닥분수,2020-09-28,경기도 파주시,,,,,,경기도 파주시 목동동 1718,경기도 파주시 시청로 50(아동동),10932,37.7599980638,126.7797838443
파주시,운정건강공원 체육2호 물놀이장,2018-07-24,㈜워트랩생활환경연구원,7.6,0.32,0,0.49,,경기도 파주시 문산읍 당동리 928번지,,10819,37.8611848728,126.7747659596
파주시,운정건강공원 체육2호 물놀이장,2018-07-18,㈜워트랩생활환경연구원,7.2,0.62,0,0.48,,경기도 파주시 문산읍 당동리 928번지,,10819,37.8611848728,126.7747659596
파주시,운정건강공원 체육2호 물놀이장,2018-07-12,㈜워트랩생활환경연구원,7.2,0.57,0,0.49,,경기도 파주시 문산읍 당동리 928번지,,10819,37.8611848728,126.7747659596
파주시,운정건강공원 체육2호 물놀이장,2018-07-04,㈜워트랩생활환경연구원,7.3,0.36,0,0.59,,경기도 파주시 문산읍 당동리 928번지,,10819,37.8611848728,126.7747659596
파주시,운정건강공원 체육2호 물놀이장,2018-06-20,㈜워트랩생활환경연구원,7.2,0.92,22,0.41,,경기도 파주시 문산읍 당동리 928번지,,10819,37.8611848728,126.7747659596
파주시,운정건강공원 체육2호 바닥분수,2018-07-24,㈜워트랩생활환경연구원,7.6,0.58,0,0.43,,경기도 파주시 탄현면 법흥리 1652-38번지,,10859,37.7913653568,126.6967924799
파주시,운정건강공원 체육2호 바닥분수,2018-07-18,㈜워트랩생활환경연구원,7.4,0.2,0,0.57,,경기도 파주시 탄현면 법흥리 1652-38번지,,10859,37.7913653568,126.6967924799
파주시,운정건강공원 체육2호 바닥분수,2018-07-12,㈜워트랩생활환경연구원,7.2,0.27,0,0.51,,경기도 파주시 탄현면 법흥리 1652-38번지,,10859,37.7913653568,126.6967924799
파주시,운정건강공원 체육2호 바닥분수,2018-07-04,㈜워트랩생활환경연구원,7.3,0.13,0,0.55,,경기도 파주시 탄현면 법흥리 1652-38번지,,10859,37.7913653568,126.6967924799
파주시,운정건강공원 체육2호 바닥분수,2018-06-20,㈜워트랩생활환경연구원,7.5,0.47,5,0.44,,경기도 파주시 탄현면 법흥리 1652-38번지,,10859,37.7913653568,126.6967924799
파주시,운정건강공원 체육2호 안개분수,2018-07-24,㈜워트랩생활환경연구원,7.5,0.14,0,0.51,,경기도 파주시 문산읍 임진각로 148-33,경기도 파주시 문산읍 임진각로 148-33,10808,37.8903250449,126.7419811092
파주시,운정건강공원 체육2호 안개분수,2018-07-18,㈜워트랩생활환경연구원,7.4,0.11,0,0.5,,경기도 파주시 문산읍 임진각로 148-33,경기도 파주시 문산읍 임진각로 148-33,10808,37.8903250449,126.7419811092
파주시,운정건강공원 체육2호 안개분수,2018-07-12,㈜워트랩생활환경연구원,7.2,0.27,0,0.57,,경기도 파주시 문산읍 임진각로 148-33,경기도 파주시 문산읍 임진각로 148-33,10808,37.8903250449,126.7419811092
파주시,운정건강공원 체육2호 안개분수,2018-07-04,㈜워트랩생활환경연구원,7.3,0.2,0,0.49,,경기도 파주시 문산읍 임진각로 148-33,경기도 파주시 문산읍 임진각로 148-33,10808,37.8903250449,126.7419811092
파주시,운정건강공원 체육2호 안개분수,2018-06-20,㈜워트랩생활환경연구원,7.5,0.38,0,0.5,,경기도 파주시 문산읍 임진각로 148-33,경기도 파주시 문산읍 임진각로 148-33,10808,37.8903250449,126.7419811092
파주시,운정건강공원 체육2호_물놀이장,2020-09-28,경기도 파주시,,,,,,경기도 파주시 목동동 1083,경기도 파주시 시청로 50(아동동),10932,37.7599980638,126.7797838443
파주시,운정건강공원 체육2호_바닥분수,2020-09-28,경기도 파주시,,,,,,경기도 파주시 목동동 1083,경기도 파주시 시청로 50(아동동),10932,37.7599980638,126.7797838443
파주시,운정건강공원 체육2호_안개분수,2020-09-28,경기도 파주시,,,,,바닥공사로 미채수,경기도 파주시 목동동 1083,경기도 파주시 시청로 50(아동동),10932,37.7599980638,126.7797838443
파주시,임진각 바닥분수,2018-07-24,㈜워트랩생활환경연구원,7.4,0.13,0,0.45,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,임진각 바닥분수,2018-07-11,㈜워트랩생활환경연구원,7.5,0.26,0,0.58,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,임진각 바닥분수,2018-06-27,㈜워트랩생활환경연구원,7.1,1.03,0,0.49,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,임진각 바닥분수,2018-06-08,㈜워트랩생활환경연구원,7.7,0.1,0.0,0.4,,경기도 파주시 목동동 1083번지,,10900,37.7200966155,126.7442125390
파주시,파주시 임진각관광지_바닥분수,2020-09-28,경기도 파주시,,,,,,경기도 파주시 문산읍 마정리 1320-1,경기도 파주시 문산읍 임진각로 148-33,10808,37.8902974859,126.7422374121
파주시,헤이리광장 안개분수,2018-07-24,㈜워트랩생활환경연구원,7.6,0.12,0,0.66,,경기도 파주시 와동동 1328번지,,10895,37.7307881367,126.7598184213
파주시,헤이리광장 안개분수,2018-07-18,㈜워트랩생활환경연구원,7.3,0.17,0,0.4,,경기도 파주시 와동동 1328번지,,10895,37.7307881367,126.7598184213
파주시,헤이리광장 안개분수,2018-07-12,㈜워트랩생활환경연구원,7.4,0.18,0,0.54,,경기도 파주시 와동동 1328번지,,10895,37.7307881367,126.7598184213
파주시,헤이리광장 안개분수,2018-07-04,㈜워트랩생활환경연구원,7.6,0.16,0,0.68,,경기도 파주시 와동동 1328번지,,10895,37.7307881367,126.7598184213
파주시,헤이리광장 안개분수,2018-06-20,㈜워트랩생활환경연구원,7.5,0.52,0,0.56,,경기도 파주시 와동동 1328번지,,10895,37.7307881367,126.7598184213
파주시,헤이리광장_안개분수,2020-09-28,경기도 파주시,,,,,,경기도 파주시 탄현면 법흥리 1652-38,경기도 파주시 시청로 50(아동동),10932,37.7599980638,126.7797838443
파주시,후곡공원 기타(낙수시설),2018-07-24,㈜워트랩생활환경연구원,7.6,0.11,0,0.55,,경기도 파주시 금촌동 995번지,경기도 파주시 쇠재로 33,10917,37.7507582529,126.7712361038
파주시,후곡공원 기타(낙수시설),2018-07-18,㈜워트랩생활환경연구원,7.3,0.11,0,0.49,,경기도 파주시 금촌동 995번지,경기도 파주시 쇠재로 33,10917,37.7507582529,126.7712361038
파주시,후곡공원 기타(낙수시설),2018-07-12,㈜워트랩생활환경연구원,7.3,0.14,0,0.4,,경기도 파주시 금촌동 995번지,경기도 파주시 쇠재로 33,10917,37.7507582529,126.7712361038
파주시,후곡공원 기타(낙수시설),2018-07-04,㈜워트랩생활환경연구원,7.4,0.25,0,0.41,,경기도 파주시 금촌동 995번지,경기도 파주시 쇠재로 33,10917,37.7507582529,126.7712361038
파주시,후곡공원 기타(낙수시설),2018-06-20,㈜워트랩생활환경연구원,7.4,0.23,0,0.4,,경기도 파주시 금촌동 995번지,경기도 파주시 쇠재로 33,10917,37.7507582529,126.7712361038
파주시,후곡공원_낙수시설,2020-09-28,경기도 파주시,,,,,,경기도 파주시 금촌동 995,경기도 파주시 쇠재로 33,10917,37.7499917315,126.7706977130
평택시,도곡 근린공원,2018-07-13,농협축산연구원,7.5,0.15,0,0.84,해당없음,경기도 평택시 포승읍 도곡리 1110,경기도 평택시 포승읍 여술로 47,17954,36.9897444056,126.8474984928
평택시,물장구 어린이 공원,2018-07-17,농협축산연구원,7.5,0.1,0,해당없음(염소 미사용),해당없음,경기도 평택시 비전동 1087,,,37.0009347043,127.1103396276
평택시,세교 근린공원,2018-07-17,농협축산연구원,7.5,0.17,0,해당없음(염소 미사용),해당없음,경기도 평택시 세교동 556-1,,17837,37.0025237244,127.0836482333
평택시,센트럴자이 2단지,2020-08-05,경기도 평택시,7.6,0.17,불검출,0.42,,경기도 평택시 동삭동 845,경기도 평택시 상서재로4길 13,17845,37.0161786662,127.1023827894
평택시,송담지엔하임 2차,2020-08-05,경기도 평택시,7.5,0.36,불검출,0.4,,경기도 평택시 안중읍 송담리 852,경기도 평택시 안중읍 송담1로 55,17941,36.9756377001,126.9273009641
평택시,시청광장 바닥분수,2018-07-31,농협축산연구원,6.6,1.71,0,0.42,해당없음,경기도 평택시 경기대로245,경기도 평택시 경기대로 245,17901,36.9917145289,127.1127754732
평택시,시청광장 바닥분수,2018-07-24,농협축산연구원,7.2,2.85,0,1.76,해당없음,경기도 평택시 경기대로245,경기도 평택시 경기대로 245,17901,36.9917145289,127.1127754732
평택시,시청광장 바닥분수,2018-07-17,농협축산연구원,7.3,1.71,0,0.42,해당없음,경기도 평택시 경기대로245,경기도 평택시 경기대로 245,17901,36.9917145289,127.1127754732
평택시,중흥S클래스 조합놀이대,2018-07-18,한경대학교,7.1,0.27,85,해당없음(염소 미사용),해당없음,경기도 평택시 비전3로 115,,17857,37.0084138087,127.1100804999
평택시,평택비전센트럴푸르지오,2018-07-23,한경대학교,7,0.24,2,해당없음(염소 미사용),해당없음,경기도 평택시 용죽2로 24,경기도 평택시 용죽2로 24,17870,36.9945518685,127.1231368587
평택시,평택호 예술공원 바닥분수,2018-07-26,농협축산연구원,7.4,0.07,0,해당없음(염소 미사용),해당없음,경기도 평택시 현덕면 권관리 317-2,,17972,36.9215537651,126.9231327463
평택시,현화 근린공원,2018-07-13,농협축산연구원,7.4,0.6,0,1.3,해당없음,경기도 평택시 안중읍 현화리 829,경기도 평택시 안중읍 안현로서8길 48,17944,36.9804642307,126.9202746744
포천시,노을어린이공원,2020-06-08,경기도 포천시,7.5,0.11,불검출,0.43,,경기도 포천시 소흘읍 송우리 727-3,경기도 포천시 중앙로 87(신읍동),11147,37.8946984341,127.2003394909
포천시,포천체육공원,2020-06-23,경기도 포천시,8.2,0.14,불검출,0.77,,경기도 포천시 신읍동 108-15,경기도 포천시 중앙로61번길 18,11149,37.8939077663,127.1977836666
포천시,포천체육공원,2020-06-08,경기도 포천시,7.8,0.12,불검출,0.4,,경기도 포천시 신읍동 108-15,경기도 포천시 중앙로61번길 18,11149,37.8939077663,127.1977836666
하남시,덕풍근린공원,2018-07-31,㈜수앤수물환경연구원,8.1,0.11,0,0.5,,경기도 하남시 덕풍동 435-219번지 일원,,12980,37.5341853428,127.1985115294
하남시,미사근린15공원,2018-08-01,㈜수앤수물환경연구원,7.3,0.13,0,0.66,,경기도 하남시 망월동 779-1 근린공원15공원,,,37.5621524693,127.1869495457
하남시,위례근린6호공원,2018-07-26,㈜수앤수물환경연구원,7.4,0.07,0,0.66,,경기도 하남시 학암동 670,,13014,37.4769946993,127.1524062432
하남시,위례근린6호공원,2018-07-11,㈜수앤수물환경연구원,7.5,0.07,0,0.8,,경기도 하남시 학암동 670,,13014,37.4769946993,127.1524062432
하남시,풍산근린3호공원,2018-07-31,㈜수앤수물환경연구원,8.3,0.19,0,1.18,,경기도 하남시 덕풍동 739번지,경기도 하남시 덕풍북로 180,12927,37.5526319619,127.2071151791
하남시,풍산근린3호공원,2018-07-24,㈜수앤수물환경연구원,7.8,1.1,4,0.99,,경기도 하남시 덕풍동 739번지,경기도 하남시 덕풍북로 180,12927,37.5526319619,127.2071151791
하남시,풍산근린3호공원,2018-07-17,㈜수앤수물환경연구원,7.8,0.14,0,0.95,,경기도 하남시 덕풍동 739번지,경기도 하남시 덕풍북로 180,12927,37.5526319619,127.2071151791
하남시,풍산근린3호공원,2018-07-10,㈜수앤수물환경연구원,7.8,0.12,0,0.5,,경기도 하남시 덕풍동 739번지,경기도 하남시 덕풍북로 180,12927,37.5526319619,127.2071151791
하남시,풍산근린3호공원,2018-07-03,㈜수앤수물환경연구원,7.1,0.14,0,0.82,,경기도 하남시 덕풍동 739번지,경기도 하남시 덕풍북로 180,12927,37.5526319619,127.2071151791
하남시,풍산근린3호공원,2018-06-25,㈜수앤수물환경연구원,7.2,0.24,54,0.49,,경기도 하남시 덕풍동 739번지,경기도 하남시 덕풍북로 180,12927,37.5526319619,127.2071151791
하남시,하남유니온파크,2018-07-31,㈜수앤수물환경연구원,7.8,0.13,89,오존,,경기도 하남시 신장동 27,경기도 하남시 미사대로 710,12941,37.5465371977,127.2195346233
하남시,하남유니온파크,2018-07-24,㈜수앤수물환경연구원,7.7,0.1,30,오존,,경기도 하남시 신장동 27,경기도 하남시 미사대로 710,12941,37.5465371977,127.2195346233
하남시,하남유니온파크,2018-07-17,㈜수앤수물환경연구원,7.9,0.57,6700,오존,오존소독기 고장 / 고장 인지 후 염소 소독 실시,경기도 하남시 신장동 27,경기도 하남시 미사대로 710,12941,37.5465371977,127.2195346233
하남시,하남유니온파크,2018-07-10,㈜수앤수물환경연구원,7.8,0.19,38,오존,,경기도 하남시 신장동 27,경기도 하남시 미사대로 710,12941,37.5465371977,127.2195346233
하남시,하남유니온파크,2018-07-03,㈜수앤수물환경연구원,7.9,0.23,9300,오존소독,오존소독기 미가동 / 미가동 사실 인지 후 즉시 가동함,경기도 하남시 신장동 27,경기도 하남시 미사대로 710,12941,37.5465371977,127.2195346233
하남시,현안사업2부지(신평어린이공원),2018-07-31,㈜수앤수물환경연구원,7.9,0.17,56,0.63,,경기도 하남시 신장동 594번지,,,37.5443213476,127.2192226936
하남시,현안사업2부지(신평어린이공원),2018-07-24,㈜수앤수물환경연구원,8,0.12,1,1.79,,경기도 하남시 신장동 594번지,,,37.5443213476,127.2192226936
하남시,현안사업2부지(신평어린이공원),2018-07-17,㈜수앤수물환경연구원,7.6,0.15,1,0.76,,경기도 하남시 신장동 594번지,,,37.5443213476,127.2192226936
하남시,현안사업2부지(신평어린이공원),2018-07-10,㈜수앤수물환경연구원,7.7,0.11,11,0.85,,경기도 하남시 신장동 594번지,,,37.5443213476,127.2192226936
하남시,현안사업2부지(신평어린이공원),2018-07-03,㈜수앤수물환경연구원,7.2,0.13,1,0.85,,경기도 하남시 신장동 594번지,,,37.5443213476,127.2192226936
하남시,현안사업2부지(신평어린이공원),2018-06-25,㈜수앤수물환경연구원,7.2,0.3,0,0.43,,경기도 하남시 신장동 594번지,,,37.5443213476,127.2192226936
화성시,109동 뒤 어린이놀이터,2018-07-20,혜성환경,7.4,0.09,0,,,경기도 화성시 효행로 1337-23,,18383,37.2266011484,127.0619480421
화성시,109동 뒤 어린이놀이터,2018-07-06,혜성환경,7.6,0.16,0,,,경기도 화성시 효행로 1337-23,,18383,37.2266011484,127.0619480421
화성시,109동 뒤 어린이놀이터,2018-06-26,혜성환경,7.1,0.16,0,0.1,,경기도 화성시 효행로 1337-23,,18383,37.2266011484,127.0619480421
화성시,109동 뒤 어린이놀이터,2018-06-18,혜성환경,7.3,0.13,0,,,경기도 화성시 효행로 1337-23,,18383,37.2266011484,127.0619480421
화성시,e편한세상동탄 아파트,2020-07-07,경기도 화성시,-,-,-,-,,경기도 화성시 목동 118-17,"경기도 화성시 동탄순환대로20길 31(목동, e편한세상 동탄)",18484,37.1931152708,127.1262790880
화성시,개나리공원 바닥분수,2018-08-01,워트랩생활환경연구원,7.9,0.48,0,0.49,,경기도 화성시 반송동 28번지 일원,,18434,37.2085788902,127.0649417951
화성시,개나리공원 바닥분수,2018-07-24,워트랩생활환경연구원,7.3,0.14,0,0.48,,경기도 화성시 반송동 28번지 일원,,18434,37.2085788902,127.0649417951
화성시,개나리공원 바닥분수,2018-07-20,워트랩생활환경연구원,7.3,0.14,0,0.48,,경기도 화성시 반송동 28번지 일원,,18434,37.2085788902,127.0649417951
화성시,개나리공원 바닥분수,2018-07-13,워트랩생활환경연구원,7.8,0.09,0,1.85,,경기도 화성시 반송동 28번지 일원,,18434,37.2085788902,127.0649417951
화성시,개나리공원 바닥분수,2018-06-29,워트랩생활환경연구원,7.3,0.1,0,0.42,,경기도 화성시 반송동 28번지 일원,,18434,37.2085788902,127.0649417951
화성시,개나리공원 바닥분수,2018-06-15,워트랩생활환경연구원,7.5,0.26,0,0.52,,경기도 화성시 반송동 28번지 일원,,18434,37.2085788902,127.0649417951
화성시,개나리공원 바닥분수,2018-05-31,워트랩생활환경연구원,7.7,0.15,0,0.52,,경기도 화성시 반송동 28번지 일원,,18434,37.2085788902,127.0649417951
화성시,구봉산근린공원 바닥분수,2018-08-01,워트랩생활환경연구원,7.7,0.65,0,0.43,,경기도 화성시 병점동 865번지,,,37.2049918187,127.0469154427
화성시,구봉산근린공원 바닥분수,2018-07-24,워트랩생활환경연구원,7.2,0.11,0,0.46,,경기도 화성시 병점동 865번지,,,37.2049918187,127.0469154427
화성시,구봉산근린공원 바닥분수,2018-07-20,워트랩생활환경연구원,7.2,0.11,0,0.46,,경기도 화성시 병점동 865번지,,,37.2049918187,127.0469154427
화성시,구봉산근린공원 바닥분수,2018-07-13,워트랩생활환경연구원,7.8,0.39,0,0.42,,경기도 화성시 병점동 865번지,,,37.2049918187,127.0469154427
화성시,구봉산근린공원 바닥분수,2018-06-29,워트랩생활환경연구원,7.3,0.07,0,0.44,,경기도 화성시 병점동 865번지,,,37.2049918187,127.0469154427
화성시,구봉산근린공원 바닥분수,2018-06-15,워트랩생활환경연구원,7.5,0.13,0,0.52,,경기도 화성시 병점동 865번지,,,37.2049918187,127.0469154427
화성시,구봉산근린공원 바닥분수,2018-05-31,워트랩생활환경연구원,7.7,0.13,0,0.47,,경기도 화성시 병점동 865번지,,,37.2049918187,127.0469154427
화성시,금강펜테리움Ⅳ차 아파트,2020-08-26,경기도 화성시,-,-,-,-,,경기도 화성시 목동 산33,경기도 화성시 동탄순환대로20길 45,18484,37.1914323191,127.1300055658
화성시,금강펜테리움Ⅳ차 아파트 물놀이놀이터,2018-07-04,혜성환경,7,1.19,8,,,경기도 화성시 동탄순환대로 20길 45,경기도 화성시 동탄순환대로20길 45,18484,37.1888327551,127.1276337409
화성시,노작호수공원 어린이물놀이장(폰드형),2018-08-08,워트랩생활환경연구원,7.4,0.6,0.0,0.5,,경기도 화성시 석우동 63-1번지,,,37.2062722517,127.0802262732
화성시,다람산공원 바닥분수,2018-08-08,워트랩생활환경연구원,7.4,0.3,0.0,0.5,,경기도 화성시 진안동 587-1,,18391,37.2167726242,127.0334251558
화성시,대원칸타빌포레지움 아파트,2020-07-07,경기도 화성시,-,-,-,-,,경기도 화성시 청계동 558,경기도 화성시 동탄순환대로22길 14,18483,37.1954468960,127.1196646546
화성시,더레이크시티부영1단지 아파트,2020-08-26,경기도 화성시,-,-,-,-,,경기도 화성시 산척동 722,"경기도 화성시 동탄순환대로11길 20(산척동, 더레이크시티부영1단지)",18501,37.1703501408,127.1163999809
화성시,더레이크시티부영3단지 아파트,2020-08-26,경기도 화성시,-,-,-,-,,경기도 화성시 산척동 718,경기도 화성시 동탄대로8길 35,18501,37.1711311660,127.1098965884
