,장소,부모님,아이,친구,커플,친척,가족,지인,연인,혼자,둘,셋,넷,경관,인생샷,휴식,공원,유적지,미술,박물관,익스트림,스포츠,체험,드라이브,쇼핑,전시,자연,산책
630,곽지,0.30158454,0.33528814,0.3475795,0.31517136,0.3160892,0.31040823,0.35589677,0.30008298,0.3513774,0.40430713,0.3468269,0.2452577,0.23143762,0.33414012,0.24865636,0.29322836,0.32540774,0.12323073,0.21904942,0.2475096,0.19255617,0.22016719,0.43155462,0.19939542,0.16517818,0.24204047,0.42246664
631,관음,0.15093777,0.119489394,0.08334388,0.10241367,0.05513093,0.10906328,0.16778515,0.09188563,0.13011459,0.104170814,0.0650196,0.00906017,0.21923733,0.15548229,0.16003537,0.1487945,0.24118014,0.18793476,0.15096813,0.13006344,0.13529444,0.12725873,0.1690779,0.1494027,0.15288657,0.16957872,0.17526785
632,야영장,0.12524489,0.23798001,0.19209555,0.19504002,0.088912204,0.24202836,0.1765919,0.21435252,0.11747975,0.16276331,0.07585692,0.097947374,0.22642714,0.15708181,0.25227326,0.30877206,0.20836109,0.15409364,0.17100795,0.18458654,0.12343282,0.21565746,0.23653215,0.10747561,0.16880809,0.27934262,0.25842145
633,템플스테이,0.32257682,0.18394873,0.24077927,0.25936574,0.24530065,0.2493918,0.2566273,0.24813737,0.32149714,0.23862362,0.10152171,0.12459054,0.13690507,0.23208371,0.37641674,0.23637314,0.17119294,0.23499069,0.22476721,0.170034,0.21022186,0.28583628,0.27286577,0.2157284,0.17517945,0.23370317,0.31459016
634,광령,0.17147863,0.21411848,0.21570945,0.16592632,0.12549971,0.16218233,0.2462025,0.20133147,0.27792785,0.15636568,0.09600215,0.17596997,0.18821673,0.14739062,0.19475636,0.30675265,0.33749145,0.078572884,0.22657397,0.17455868,0.12843677,0.21087761,0.28563294,0.19597109,0.14579648,0.172562,0.30775145
635,엄포,0.16654217,0.19393799,0.25398475,0.25925472,0.21495007,0.23444356,0.2695629,0.22756727,0.23391946,0.25088778,0.16413154,0.19533615,0.23031035,0.22930227,0.19185433,0.27271143,0.25003606,0.07836147,0.15979269,0.22860375,0.14711308,0.20247655,0.35950515,0.16564707,0.14369741,0.18683821,0.33416742
636,굴동,0.26856232,0.33225667,0.30941898,0.27376994,0.32862067,0.31584823,0.340909,0.29293442,0.2795385,0.32160103,0.26371738,0.24516958,0.3396759,0.32164901,0.29592928,0.340509,0.31631428,0.22005275,0.306022,0.33110994,0.1878821,0.31297314,0.32831296,0.23103988,0.27930278,0.36678356,0.34865916
637,굿다이버,0.32386297,0.3707183,0.406146,0.28179926,0.3661757,0.34454614,0.30971545,0.3754812,0.39066628,0.36858988,0.31234285,0.30712748,0.3219704,0.3507632,0.34387785,0.24785383,0.26661384,0.31314066,0.22029078,0.40092266,0.30533633,0.36657536,0.29001698,0.29094106,0.35960233,0.3575305,0.3420512
638,궁대,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,귤빛,0.24000975,0.30615613,0.27640355,0.28561088,0.17647225,0.34719217,0.27748334,0.3267641,0.1948047,0.23373821,0.18802056,0.14627491,0.2930535,0.34228715,0.30459908,0.30662993,0.28229308,0.20374572,0.2756161,0.2713779,0.20271051,0.3875059,0.24498846,0.25496775,0.27503544,0.3821703,0.27763504
640,그랑,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,금덕,0.2394183,0.24806736,0.21981776,0.19492723,0.2436584,0.25205547,0.3310007,0.23692924,0.17572717,0.14726348,0.18998265,0.22337914,0.3138417,0.24811311,0.2079544,0.26764596,0.38104355,0.2716877,0.25825644,0.31119955,0.23350668,0.26551327,0.30172265,0.21670565,0.3213245,0.2681547,0.33083418
642,금룡사,0.20864171,0.15154056,0.17006342,0.2652411,0.14411137,0.20989504,0.28534478,0.16264708,0.25586024,0.19275272,0.14330688,0.10574095,0.26358345,0.2672704,0.25525567,0.27975154,0.2760902,0.16642067,0.17073348,0.11292328,0.07752169,0.11469971,0.25034398,0.115757994,0.13677886,0.27193552,0.2686653
643,템플스테이,0.32257682,0.18394873,0.24077927,0.25936574,0.24530065,0.2493918,0.2566273,0.24813737,0.32149714,0.23862362,0.10152171,0.12459054,0.13690507,0.23208371,0.37641674,0.23637314,0.17119294,0.23499069,0.22476721,0.170034,0.21022186,0.28583628,0.27286577,0.2157284,0.17517945,0.23370317,0.31459016
644,금붕사,0.25746268,0.11706528,0.17366228,0.18507648,0.2401134,0.22318758,0.2798738,0.18580619,0.2040875,0.19692752,0.18847209,0.13430429,0.297356,0.20504087,0.26304567,0.16800341,0.31964135,0.31984362,0.31726474,0.17010458,0.14142932,0.2208136,0.19020385,0.14434357,0.3304214,0.25439203,0.1329368
645,금성,0.13357723,0.119874716,0.06843551,0.11952116,0.11118013,0.112099245,0.13893946,0.08168514,0.14109871,0.16309905,0.14221068,0.17040971,0.08761711,0.06461109,0.11048166,0.009672755,0.132682,0.024560243,0.068605855,0.07165372,0.023104412,0.12656379,0.14799511,0.08207473,0.07219472,0.08275304,0.124623656
646,기독교,0.18068726,0.15952018,0.112091556,0.16733617,0.23624775,0.1377163,0.15471558,0.18583874,0.16333415,0.16620734,0.12404554,0.19095194,0.17204148,0.16939938,0.11950587,0.111645356,0.26191765,0.27888718,0.13832486,0.13569473,0.22468835,0.12267016,0.105282694,0.12312393,0.2183303,0.20718849,0.08966319
647,순례,0.19280717,0.1876408,0.14199667,0.22074611,0.1891906,0.2541585,0.22365624,0.21638055,0.20786923,0.12578765,0.08379837,0.11998687,0.21157573,0.1686919,0.17998226,0.16611342,0.28410769,0.119713746,0.17043135,0.09823267,0.1326266,0.16582295,0.25061944,0.182471,0.1783006,0.15351695,0.22327617
648,순례,0.19280717,0.1876408,0.14199667,0.22074611,0.1891906,0.2541585,0.22365624,0.21638055,0.20786923,0.12578765,0.08379837,0.11998687,0.21157573,0.1686919,0.17998226,0.16611342,0.28410769,0.119713746,0.17043135,0.09823267,0.1326266,0.16582295,0.25061944,0.182471,0.1783006,0.15351695,0.22327617
649,순례,0.19280717,0.1876408,0.14199667,0.22074611,0.1891906,0.2541585,0.22365624,0.21638055,0.20786923,0.12578765,0.08379837,0.11998687,0.21157573,0.1686919,0.17998226,0.16611342,0.28410769,0.119713746,0.17043135,0.09823267,0.1326266,0.16582295,0.25061944,0.182471,0.1783006,0.15351695,0.22327617
650,청굴물,0.26152343,0.2681307,0.2684968,0.26187637,0.1185984,0.24075538,0.23654671,0.2505321,0.24187675,0.17339307,0.12811346,0.07865448,0.26841015,0.3720898,0.2562121,0.23381975,0.19251001,0.111827776,0.20846999,0.2375869,0.14601484,0.280656,0.28518263,0.21951404,0.2315421,0.23506317,0.30155703
651,김녕사굴,0.27067584,0.225386,0.26449287,0.16841628,0.26070586,0.2570871,0.28196388,0.2648676,0.18658158,0.22240347,0.18798152,0.12441139,0.3373575,0.22205374,0.1590817,0.33878374,0.3734235,0.16719896,0.27903876,0.21460591,0.05202289,0.23383334,0.19748434,0.07574821,0.21982196,0.34370366,0.24937712
652,김녕항,0.23683402,0.22897445,0.26558673,0.24685356,0.0914218,0.23988114,0.25297683,0.21660605,0.27276635,0.21261977,0.2126468,0.15105447,0.21034618,0.21501464,0.2587803,0.2559075,0.21413687,0.15104064,0.2518348,0.21362425,0.15114528,0.2484102,0.33971304,0.18549961,0.14313105,0.23837437,0.35691893
653,김서,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,김영수,0.25449505,0.22672763,0.21719739,0.199003,0.2262632,0.2844511,0.22270527,0.1904138,0.16347274,0.078632,0.14930159,0.17124496,0.13574186,0.20602576,0.19857669,0.18667209,0.2725472,0.42478693,0.29987293,0.14893454,0.24136172,0.2624167,0.13808599,0.245478,0.33716136,0.21739444,0.16683659
655,김택,0.1906117,0.1966685,0.22451529,0.19371903,0.18028015,0.26215696,0.2289277,0.24953586,0.2148619,0.23687088,0.19062126,0.18293852,0.14478749,0.2882746,0.19071868,0.21756151,0.18116248,0.41999838,0.36104143,0.15756817,0.15566704,0.28314376,0.2421146,0.2233133,0.41571862,0.21912897,0.2337007
656,까끄,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,망고,0.20614493,0.24966426,0.25342888,0.21018152,0.12952514,0.16717753,0.18075673,0.16983655,0.2412585,0.28099763,0.21771753,0.13700838,0.117457256,0.24108163,0.18556854,0.09304598,0.0983662,0.10196717,0.08232735,0.19423735,0.13357285,0.16533542,0.20819469,0.2736118,0.10970874,0.2008776,0.18469031
658,꿈바,0.36492193,0.34690166,0.30025917,0.21476181,0.15458997,0.3138926,0.26784712,0.23492526,0.28377557,0.21459016,0.21603203,0.19606993,0.24294549,0.21401404,0.2884094,0.35841882,0.3004701,0.27357227,0.3431253,0.21417561,0.21270096,0.34171164,0.33983964,0.26194587,0.30710602,0.28431612,0.4176761
659,나바,0.37994426,0.36173165,0.41011116,0.32712513,0.4443391,0.37282354,0.38275087,0.35196406,0.37622118,0.38013196,0.3135863,0.35982198,0.29497236,0.30925125,0.33651027,0.26730585,0.23384175,0.25607413,0.24021907,0.37158492,0.28624582,0.3740508,0.32129306,0.31660455,0.2843765,0.3266173,0.34227562
660,남내,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,남두,0.12159183,0.17135513,0.19743687,0.14243999,0.19078219,0.18833412,0.24663228,0.16125958,0.22403648,0.21670115,0.19598633,0.13920987,0.2364902,0.21359794,0.19118986,0.27043793,0.36078447,0.12984836,0.15216154,0.15158339,0.08345388,0.19413638,0.3091217,0.104156405,0.15033191,0.20910235,0.29026037
662,남문,0.19535592,0.14740968,0.11611189,0.10627249,0.18797767,0.16943423,0.15620467,0.12252134,0.125233,0.120652944,0.09168674,0.07659138,0.23217046,0.17956701,0.099833176,0.24601497,0.38278085,0.11672478,0.22633259,0.008833509,0.008237533,0.055771984,0.21589951,0.10017582,0.15786317,0.20806967,0.21086757
663,남수,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,남원,0.1982483,0.19864914,0.2039338,0.13325112,0.15197708,0.21045166,0.31934,0.17407492,0.1479981,0.17186314,0.12551187,0.1063991,0.16608033,0.1885834,0.14865623,0.1624999,0.112595215,0.11430729,0.22012153,0.14137018,0.13312462,0.21927933,0.27429792,0.17765072,0.08342819,0.21042204,0.24612993
665,내창,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,농개,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,누운,0.19802512,0.2096959,0.17648688,0.23668864,0.21835303,0.23250483,0.20259108,0.21941723,0.24763495,0.24242505,0.20995909,0.1947586,0.23537005,0.23478098,0.23384863,0.22524758,0.21522582,0.07185522,0.1888541,0.24168785,0.06827103,0.21141255,0.21765581,0.13304296,0.13100712,0.21490897,0.2755551
668,눈물,0.23285076,0.19604315,0.20478673,0.15030959,0.22987932,0.17340583,0.17035538,0.21027033,0.26486105,0.23607782,0.16996284,0.15604211,0.12160258,0.23891032,0.14413823,0.16837949,0.17711735,0.0522321,0.07692833,0.09888688,0.09819189,0.0770726,0.16888246,0.13152611,0.13422424,0.12293354,0.15984969
669,느지,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,다랑,0.29429305,0.35002103,0.32851472,0.27441102,0.27469072,0.32699472,0.34809595,0.31108814,0.36778203,0.34713185,0.31380117,0.27623415,0.40032637,0.334787,0.36484903,0.4186704,0.43223622,0.28818935,0.36085856,0.39096323,0.25142616,0.35810608,0.38463175,0.20727162,0.300605,0.4000888,0.43892163
671,다려,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,방사,0.100341365,0.14034373,0.16514897,0.1420468,0.19142045,0.13498785,0.17646998,0.078137696,0.18573378,0.15719639,0.14329039,0.09713047,0.21637833,0.12920591,0.23083243,0.246231,0.1732733,0.06978523,0.115216,0.14910121,0.07701741,0.20904312,0.20394957,0.03689385,0.098654605,0.26058185,0.24884197
673,안덕면,0.20429318,0.2507289,0.23010027,0.2029241,0.19699991,0.19869171,0.26203698,0.20687565,0.21961322,0.19259721,0.13465557,0.12032062,0.19581565,0.21887237,0.18530767,0.2533473,0.2334929,0.14208996,0.32313892,0.19311354,0.10368355,0.19630635,0.2630979,0.19031106,0.23461743,0.22240491,0.24124488
674,대림,0.20099646,0.17584255,0.1526083,0.17368042,0.097122334,0.2008965,0.2553315,0.1371336,0.19152802,0.13781865,0.08885583,0.2192885,0.25673288,0.11210197,0.1603457,0.22883129,0.22622861,0.22035445,0.1518991,0.23114899,0.1848538,0.10457559,0.21493119,0.17188504,0.15060973,0.26258066,0.23003654
675,대수,0.2472201,0.14411005,0.1338461,0.16263235,0.15097612,0.17627168,0.17520633,0.0737185,0.16927534,0.24752998,0.16367,0.1637702,0.23598255,0.18934867,0.14685464,0.16950193,0.1114229,0.094000556,0.10791199,0.20390177,0.13155554,0.13097732,0.22608273,0.22183809,0.11489858,0.13635525,0.16600612
676,대왕,0.20600434,0.15645164,0.2185731,0.16809765,0.07456777,0.13127346,0.16141163,0.13240458,0.1897691,0.23302671,0.21999976,0.19328599,0.13341475,0.15923017,0.09279469,0.29249865,0.1633096,0.07048357,0.1320633,0.15507859,0.034900665,0.16151604,0.08096102,0.16769479,0.06589718,0.21026851,0.15944032
677,대유,0.27955973,0.32006228,0.29318327,0.24054444,0.1766436,0.2572013,0.2525593,0.2494743,0.25394195,0.19331431,0.16594191,0.23641689,0.17485453,0.27194697,0.14668067,0.22135699,0.14636551,0.095659785,0.23307672,0.49889547,0.20517932,0.4244485,0.26431543,0.2214132,0.18892357,0.27834123,0.22230658
678,대정면,0.14741623,0.1338119,0.08262915,0.11243609,0.2891053,0.22849922,0.2787097,0.1279093,0.12735368,0.13856563,0.14021908,0.13485122,0.24924569,0.12269786,0.11975997,0.2585155,0.4159916,0.17378527,0.29367626,0.050363503,0.06773859,0.18568745,0.21543938,0.05878695,0.26238877,0.17900044,0.1925509
679,대정현,0.14744139,0.12728477,0.13029042,0.062850356,0.2907144,0.16558936,0.22581546,0.10667935,0.18065423,0.11685484,0.073128566,0.08807268,0.18444246,0.1762515,0.12484668,0.14674851,0.30842966,0.16026413,0.13771775,0.09419587,0.08117069,0.1567074,0.21867067,0.10486266,0.17700595,0.12409033,0.11545518
680,더마,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,더힐,0.23595642,0.19380249,0.2017315,0.21344018,0.14526719,0.25715545,0.26030713,0.21304318,0.12740456,0.12690338,0.18782786,0.24895224,0.28155887,0.1942174,0.27472568,0.24533,0.2493612,0.25634408,0.2531651,0.31077367,0.25797263,0.1913931,0.27806634,0.2945549,0.24919628,0.27690992,0.24902546
682,덕천,0.20225036,0.13659254,0.13527802,0.10535619,0.1447512,0.1818586,0.23110875,0.11154584,0.1266428,0.11769076,0.185969,0.2187577,0.20847058,0.14648673,0.16170877,0.2640735,0.28369787,0.087749854,0.17975561,0.068965524,0.105351344,0.20079339,0.21739984,0.11553667,0.075599715,0.22417146,0.25440493
683,도두동,0.24080625,0.26001108,0.27841073,0.27613163,0.18707144,0.27349588,0.23934917,0.2893322,0.2964006,0.21772891,0.18033305,0.17329738,0.2775154,0.27655655,0.24471845,0.27157843,0.22937423,0.16615894,0.21795714,0.27227968,0.10836887,0.19958901,0.39889348,0.22660565,0.15112525,0.24554244,0.36150622
684,도령,0.2225419,0.16313171,0.24147429,0.16704413,0.35270593,0.16218595,0.17884085,0.17252116,0.25781006,0.20751296,0.19975962,0.20166066,0.08822788,0.13482973,0.2022562,0.13264392,0.17443737,0.06375703,0.109565124,0.05313862,0.018214349,0.12507045,0.21515635,0.14731479,0.050301522,0.11639246,0.21329285
685,도리,0.16365239,0.14838158,0.13731012,0.1694938,0.12652092,0.21400398,0.11488885,0.16849723,0.19649026,0.17656267,0.18509072,0.1982812,0.10425827,0.12820359,0.10766711,0.10866426,0.1260623,0.07458544,0.16705018,0.07979234,0.06303553,0.08814788,0.11892602,0.03698487,0.03756262,0.15625833,0.15061101
686,독자,0.19063176,0.12681623,0.17734654,0.15929723,0.14057037,0.17715633,0.15693413,0.19299641,0.13810669,0.16658847,0.09823711,0.07805557,0.17458287,0.19759782,0.17861152,0.03795935,0.12734917,0.23402736,0.13108581,0.17703006,0.14043137,0.15574503,0.084263295,0.08534348,0.1373171,0.24045816,0.14867647
687,돈대산,0.23477753,0.18938155,0.21867178,0.21898447,0.14702971,0.19220656,0.21572587,0.2192181,0.24092531,0.21708912,0.23592666,0.13016942,0.29481137,0.18812524,0.22472575,0.28984755,0.18630269,0.08250545,0.114517294,0.188328,0.0629519,0.18437985,0.27300966,0.13280897,0.07202483,0.22353044,0.30128187
688,산림,0.16105437,0.18618311,0.17593233,0.1487877,0.13759348,0.2603234,0.20671843,0.22483173,0.16685876,0.07072382,0.119792245,0.101814575,0.355494,0.20528302,0.32005408,0.25863242,0.2054385,0.18497881,0.2550929,0.20332405,0.23275706,0.2702814,0.24023968,0.17837343,0.20232287,0.33940777,0.33167395
689,돌고래,0.22285005,0.3266611,0.29479268,0.22782788,0.23294383,0.2221511,0.19666323,0.18574804,0.26634192,0.23981172,0.15502232,0.23172422,0.24059328,0.28445083,0.19851618,0.16019042,0.061768234,0.19779076,0.098177314,0.31674886,0.17787994,0.28160635,0.30526698,0.15003058,0.1605295,0.23124701,0.26912743
690,돌담,0.23921329,0.2364569,0.2467977,0.25726435,0.23105851,0.2461487,0.24346149,0.26749358,0.257209,0.22954437,0.20699967,0.10652095,0.32391083,0.35602355,0.17785516,0.2713514,0.27593628,0.1503703,0.21269691,0.11272923,0.048370957,0.22438724,0.24654925,0.1662406,0.229716,0.3570084,0.32231933
691,돔박,0.21596703,0.20916048,0.23807687,0.2494476,0.28612226,0.27146536,0.29917812,0.21365839,0.27296227,0.32359207,0.32321423,0.15584555,0.30478156,0.24446386,0.27011716,0.22988887,0.3420818,0.10197367,0.19973823,0.13989088,0.06460833,0.16610783,0.26424602,0.13269669,0.10260163,0.29623196,0.32675955
692,돔베낭길,0.1970252,0.21170676,0.24091388,0.24057265,0.08142547,0.22740361,0.30643517,0.26188004,0.2877883,0.26679733,0.2061792,0.12615816,0.36607134,0.2601808,0.24640876,0.36414438,0.3310257,0.19579415,0.2590922,0.269577,0.23868228,0.21194384,0.3592093,0.18994457,0.19894172,0.28333506,0.41771162
693,동계,0.1174054,0.071905784,0.08666076,0.08556225,0.18862581,0.14977804,0.17833018,0.08312383,0.094195455,0.029692207,0.082090266,0.092370555,0.17308095,0.11106096,0.14562997,0.23064896,0.27483517,0.21318236,0.19838831,0.09695509,0.20891578,0.18391362,0.11051987,0.093674004,0.23556812,0.1427572,0.13625568
694,방파제,0.19744547,0.24151564,0.16523097,0.16600287,0.13489336,0.17759895,0.20051897,0.22359285,0.19005887,0.17878912,0.07635181,0.06078353,0.23149234,0.22228558,0.1572343,0.31993377,0.21332951,0.11611339,0.119665936,0.18843065,0.10226399,0.21246624,0.2861187,0.12436947,0.13750459,0.19994056,0.3145126
695,마을,0.1993035,0.18867084,0.19106676,0.137999,0.17162138,0.27556336,0.18132284,0.20479521,0.20854227,0.11824472,0.094119,0.14772621,0.2723433,0.19431947,0.15161903,0.31623602,0.23674259,0.08624825,0.2306939,0.10068443,0.06359076,0.21957383,0.23679677,0.1645459,0.17153645,0.26251405,0.21639434
696,동백,0.25826567,0.25773332,0.19500788,0.21949762,0.16507305,0.1885716,0.21154705,0.21013063,0.18006393,0.2347944,0.13923311,0.13251334,0.1770747,0.27337503,0.20937188,0.21436688,0.19766077,0.12343136,0.1681267,0.15576385,0.10024137,0.20926589,0.20880589,0.17814028,0.17658001,0.29244915,0.22835314
697,동복,0.3026952,0.2888978,0.25612667,0.20968288,0.17663363,0.2702153,0.24088332,0.1864137,0.18139957,0.16332802,0.20737168,0.1694436,0.1635658,0.17299142,0.25055316,0.1529533,0.14326505,0.13460624,0.1647203,0.17491785,0.080271326,0.25704128,0.22615674,0.19287519,0.107385494,0.18097235,0.23273665
698,동알,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,들렁,0.24619517,0.2990416,0.22587067,0.25790507,0.18209776,0.2855589,0.31867146,0.34898174,0.2845968,0.27023947,0.19009997,0.1909759,0.39444384,0.32732746,0.35638177,0.3908929,0.39112812,0.25446856,0.31457376,0.24658445,0.19016689,0.25365198,0.3051331,0.19358915,0.28742808,0.40973938,0.42989942
700,등머을레져,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,디스커버,0.28370252,0.27181268,0.30745706,0.22904365,0.19307044,0.31034672,0.28418142,0.22983897,0.26741847,0.23855811,0.17432049,0.24796805,0.22403798,0.25345066,0.2507928,0.18188128,0.1610887,0.19018954,0.19392028,0.40544698,0.3044959,0.40381068,0.26230943,0.24712472,0.21338241,0.32396317,0.1866937
702,라신,0.25457454,0.19819182,0.24271001,0.2321175,0.23839997,0.20282549,0.31218553,0.21983242,0.22842401,0.22900009,0.1706442,0.09239354,0.16082807,0.19327614,0.16271767,0.2890866,0.27545995,0.08348049,0.24659833,0.08549522,0.08204478,0.18725637,0.28348023,0.16503626,0.11347651,0.20349623,0.25208175
703,온주,0.3660882,0.4239263,0.40142393,0.30564803,0.23643503,0.37732446,0.31747836,0.29311475,0.29060787,0.2813514,0.23253697,0.20775023,0.31131506,0.32169253,0.23382379,0.4135785,0.30794588,0.23559767,0.40271187,0.44560057,0.29849434,0.5140576,0.26857716,0.33663818,0.3600917,0.351637,0.31846315
704,레더,0.12844121,0.21607727,0.19666442,0.2831806,0.06984587,0.17085117,0.14764354,0.23930953,0.18180324,0.16919735,0.16547449,0.37515083,0.1734488,0.250619,0.18359283,0.17620718,0.17019194,0.24596986,0.1859012,0.4954164,0.35305583,0.2112415,0.2487344,0.3118302,0.2889441,0.19804978,0.20724684
705,양귀비꽃,0.29465497,0.33701557,0.28874457,0.30146205,0.25323611,0.24053124,0.2816124,0.3333506,0.27739143,0.2906676,0.14471349,0.14006878,0.30809543,0.48571032,0.20893593,0.36966145,0.33714598,0.17919743,0.28261417,0.2720342,0.07419096,0.28834343,0.32760966,0.16126952,0.26084614,0.35055566,0.35963064
706,로로,0.47649089,0.44873595,0.4554573,0.31760728,0.41904178,0.4239682,0.3740896,0.33781847,0.4753217,0.5108457,0.41389316,0.44109765,0.1641535,0.3275794,0.32223508,0.2563915,0.15837233,0.2607724,0.21950498,0.32940227,0.20808586,0.28316492,0.3969062,0.34656492,0.2156854,0.29203525,0.43814015
707,호텔,0.24211134,0.23441629,0.20339535,0.3037725,0.104961336,0.23101544,0.17418243,0.18573684,0.24859935,0.24013343,0.23240411,0.18040252,0.20116447,0.27774042,0.2778284,0.24121949,0.16217336,0.18333092,0.22670986,0.23447815,0.17318496,0.19971904,0.23326121,0.3140288,0.14877382,0.2030938,0.28434667
